path,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,result,runtime,result,runtime,result,runtime,result,runtime
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2_fixed__terminationS_31_0.smt2,0,1.5370552249951288,1,0.391962907044217,1,10.070218393113464,1,6.789769844152033
QF_NIA/20170427-VeryMax/ITS/From_T2__fun7.t2__p1165_edge_closing_0.smt2,0,1.893529071006924,0,1201.3362023159862,0,1201.7137413108721,0,1201.7232213970274
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2974_safety_0.smt2,0,0.8645607120124623,1,0.6508202878758311,1,0.5910789731424302,1,467.9268205659464
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TriTas.jar-obl-12__p13039_terminationG_0.smt2,0,0.5690236419904977,0,1201.2296269240323,1,6.569490897934884,0,1201.7304476429708
QF_NIA/AProVE/aproveSMT8958070016099102897.smt2,0,0.5342458391096443,1,0.3389924340881407,1,0.7045090459287167,1,604.5813481081277
QF_NIA/20170427-VeryMax/ITS/From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32684_safety_0.smt2,0,0.5010688730981201,0,1201.2275993770454,1,15.37317913514562,0,1201.7197649050504
QF_NIA/AProVE/aproveSMT1280282980500390082.smt2,0,0.42748193803709,1,0.21813541208393872,1,0.28569318004883826,1,0.2277367291972041
QF_NIA/AProVE/aproveSMT6370755869876975735.smt2,0,0.47392102295998484,1,0.22218226199038327,1,0.3116427350323647,1,0.4665152248926461
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31841_safety_0.smt2,0,0.7570043770829216,0,1201.2472016410902,0,1201.7188723080326,0,1201.7309912140481
QF_NIA/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_61_0.smt2,0,1.6213302889373153,1,1.6662743838969618,1,36.67680890089832,0,1202.240448905155
QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3179_terminationG_0.smt2,0,1.2960310480557382,0,1201.2759858579375,0,1201.7184938800056,0,1201.7518617480528
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__term_unfeasibility_0_0.smt2,0,0.47904247301630676,1,0.22358728991821408,1,123.87680328590795,1,0.4231681600213051
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__DivMinus.jar-obl-11__p28476_terminationG_0.smt2,0,1.127006953000091,1,1.0558364249300212,1,3.117875459138304,1,2.8016563169658184
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10696_safety_0.smt2,0,0.9993742300430313,1,0.41562374006025493,1,4.73400338483043,1,606.5405251500197
QF_NIA/AProVE/aproveSMT2155634762438664128.smt2,0,0.5047071709996089,1,0.21744634094648063,1,0.3211700920946896,1,0.24375746515579522
QF_NIA/20170427-VeryMax/SAT14/1334.smt2,0,0.9690664040390402,1,53.80137452296913,1,0.5077562029473484,1,1.5547425309196115
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4740_safety_0.smt2,0,0.8141738850390539,1,0.7089034360833466,1,0.5878067498560995,0,1201.7159826629795
QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2__p5109_terminationG_0.smt2,0,0.6197472210042179,1,0.5920939180068672,1,0.5229241449851543,1,1.2255071729887277
QF_NIA/AProVE/aproveSMT5348558116252254778.smt2,0,0.5858035299461335,1,0.22061328985728323,1,0.393237398006022,1,0.25635576783679426
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23551_edge_closing_0.smt2,0,0.7850083820521832,0,1201.2377205158118,1,25.439065255923197,1,626.11938577611
QF_NIA/20170427-VeryMax/ITS/From_T2__fun1.t2_fixed__p772_terminationG_0.smt2,0,2.49983056797646,0,1201.4636031829286,1,142.61236630100757,0,1202.23012620816
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32615_safety_0.smt2,0,0.78248793608509,1,0.5409628979396075,1,1.73400052706711,1,544.7546474188566
QF_NIA/20170427-VeryMax/ITS/From_T2__select.t2_fixed__p21324_terminationG_0.smt2,0,0.8466563529800624,0,1201.23034704593,1,42.08288988284767,1,204.29813971789554
QF_NIA/20170427-VeryMax/SAT14/1403.smt2,0,0.7784560190048069,1,0.2516474178992212,1,0.3307795280124992,1,0.712247947929427
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32571_safety_0.smt2,0,0.7836112469667569,1,0.7888106580357999,1,0.456214846810326,1,425.3590892290231
QF_NIA/20170427-VeryMax/SAT14/1354.smt2,0,1.0679713489953429,1,5.233510619960725,1,0.40617219894193113,1,17.236738990060985
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4856_safety_0.smt2,0,0.84582464909181,0,1201.2254698390607,0,1201.7225002041087,0,1201.7223378410563
QF_NIA/20170427-VeryMax/SAT14/383.smt2,0,0.9008242499548942,1,0.4835104688536376,1,0.3697094351518899,1,0.7307863160967827
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8856_safety_0.smt2,0,1.6518652549711987,1,7.007541676051915,1,10.284209239063784,0,1201.7199048788752
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-complInterv.jar-obl-8__p13403_terminationG_0.smt2,0,0.4580107480287552,1,0.23194572003558278,1,0.7123625150416046,1,0.35150256007909775
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22471_safety_0.smt2,0,0.9006871549645439,1,0.7008109269663692,1,2.9047044860199094,0,1201.7358055270743
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29706_safety_0.smt2,0,0.5324525879696012,1,0.3307838370092213,1,0.7324985850136727,1,0.47415866889059544
QF_NIA/AProVE/aproveSMT8631860738137310043.smt2,0,0.8737501330906525,1,0.48131858091801405,1,4.525006840005517,1,617.1858735349961
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p11077_safety_0.smt2,0,0.9785886500030756,1,0.6467033019289374,1,8.637980516068637,1,605.1412783770356
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p28633_safety_0.smt2,0,0.558319473057054,1,0.48731667711399496,1,8.275609191972762,1,545.0752166248858
QF_NIA/20170427-VeryMax/ITS/From_T2__fun4.t2_fixed__p951_terminationG_0.smt2,0,0.5466874740086496,1,0.9419046910479665,1,1.53933554305695,1,33.30999613599852
QF_NIA/20220315-MathProblems/STC_0177.smt2,0,0.38842929992824793,0,1201.2507657899987,1,18.048874425934628,0,1201.7202181988396
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Main.jar-obl-11__terminationS_12_0.smt2,0,1.4917510020313784,1,0.29090087697841227,1,2.935942166019231,1,3.2679922489915043
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8535_safety_0.smt2,0,0.8753950500395149,1,0.4712369441986084,1,36.062673734966666,1,1.3676710759755224
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c__p21998_terminationG_0.smt2,0,0.6983398600714281,1,2.434428406879306,1,6.700777746038511,0,1201.7178801209666
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-cousot.jar-obl-8__p13507_terminationG_0.smt2,0,0.5191785080824047,1,0.2860628440976143,1,0.6251383339986205,0,1201.7224493590184
QF_NIA/20170427-VeryMax/ITS/From_T2__n-4.t2_fixed__p4527_edge_closing_0.smt2,0,0.7737160299438983,1,13.526639118092135,1,8.577036724193022,1,612.0863982560113
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_13.jar-obl-8__terminationQ_0_0.smt2,0,0.47912170900963247,0,1201.314359521959,1,9.376879534916952,1,0.8455575609114021
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30087_safety_0.smt2,0,0.8662240200210363,0,1201.2575998220127,0,1201.715720869135,0,1201.741018360015
QF_NIA/20170427-VeryMax/SAT14/1169.smt2,0,1.4681948389625177,1,3.3464522080030292,1,1.5582053349353373,1,1.0280846811365336
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26129_safety_0.smt2,0,0.48010505305137485,0,1201.243332882179,1,52.86553683178499,0,1201.7124452970456
QF_NIA/mcm/35.smt2,0,1.7696044410113245,0,1201.229701551143,0,1201.7161860847846,1,809.1038716239855
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__terminationS_2_0.smt2,0,0.8208529120311141,1,0.9306940641254187,1,10.418776883976534,1,0.9787656040862203
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-cousot.jar-obl-8__p13488_terminationG_0.smt2,0,0.569999250001274,0,1201.3390217770357,0,1201.7130115760956,0,1201.7261585921515
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7798_safety_0.smt2,0,0.8458000859245658,1,0.8648486670572311,1,13.092209826922044,1,10.886827098205686
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13828_safety_0.smt2,0,0.9896346050081775,1,0.9650709310080856,1,6.44357511610724,1,232.62425645301118
QF_NIA/mcm/37.smt2,0,1.576605063979514,0,1201.2167943981476,0,1201.7161146430299,0,1201.7373791860882
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7842_safety_0.smt2,0,0.9246981429168954,1,86.2336233688984,1,27.114505323115736,1,2.8041395409964025
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30036_safety_0.smt2,0,0.8229057349963114,0,1201.2324892450124,0,1201.7135106979404,0,1201.730379061075
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p15195_terminationG_0.smt2,0,1.813867946038954,1,53.80995694408193,0,1201.7114169020206,1,623.8813403281383
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-factorial.jar-obl-8__p13804_terminationG_0.smt2,0,0.6345289640594274,1,0.3297070611733943,1,1.8073918637819588,1,421.99128988711163
QF_NIA/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16445_terminationG_0.smt2,0,5.088569730054587,1,3.703458125004545,1,5.236186360940337,1,6.832361233886331
QF_NIA/20170427-VeryMax/ITS/From_T2__select.t2_fixed__p21326_terminationG_0.smt2,0,1.3406796799972653,0,1201.2812176959123,0,1201.7154962748755,0,1201.7137556839734
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p300_safety_0.smt2,0,0.9896171719301492,1,0.6974950809963048,1,1.280304284999147,1,1.3006142668891698
QF_NIA/20170427-VeryMax/SAT14/1121.smt2,0,1.0688588710036129,1,9.218980417121202,1,0.4108313820324838,1,4.4728467939421535
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22705_safety_0.smt2,0,0.9154632790014148,1,0.41452650912106037,1,25.61066041700542,1,549.1938684161287
QF_NIA/20170427-VeryMax/SAT14/506.smt2,0,0.7200193630997092,1,1.646669709822163,1,0.43944802694022655,1,0.3240301718469709
QF_NIA/20170427-VeryMax/SAT14/1758.smt2,0,0.7317956479964778,1,11.421158205950633,1,0.4625534350052476,1,0.6815572169143707
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31926_safety_0.smt2,0,0.570820288034156,1,4.403136471984908,1,9.9213761491701,1,3.4883437210228294
QF_NIA/20170427-VeryMax/SAT14/1893.smt2,0,0.6221642791060731,1,0.2537693311460316,1,0.28502046898938715,1,0.40007885405793786
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31747_safety_0.smt2,0,0.853618579916656,0,1201.2211255352013,0,1201.7234683919232,0,1201.743683252018
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p30972_safety_0.smt2,0,0.7861679010093212,1,0.256309961900115,0,1201.7165747620165,1,793.7631714600138
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3351_safety_0.smt2,0,0.7381214600754902,1,0.3778951819986105,1,5.745661476161331,0,1201.7155674551614
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21785_safety_0.smt2,0,0.879788379999809,0,1201.2249479740858,0,1201.7143663389143,0,1201.7259150331374
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Marbie2.c__p24217_terminationG_0.smt2,0,0.4643945599673316,1,0.2838561609387398,1,0.5809372621588409,1,5.392245223047212
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8231_safety_0.smt2,0,0.846170546952635,1,0.3748630441259593,1,9.574937309836969,1,428.9192650739569
QF_NIA/20170427-VeryMax/ITS/From_T2__insertsort.t2_fixed__p1840_terminationG_0.smt2,0,0.49906392593402416,0,1201.322091103997,1,212.61726609803736,0,1201.7437395560555
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__terminationQ_5_0.smt2,0,0.5413585279602557,1,0.25087532796896994,1,0.6657339951489121,1,0.28016451513394713
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p20286_safety_0.smt2,0,0.48910039907786995,0,1201.2447653037962,0,1201.714220955968,0,1201.740430827951
QF_NIA/20220315-MathProblems/STC_0175.smt2,0,0.376172389020212,0,1201.2171649869997,0,1201.7162195390556,0,1201.7218317931984
QF_NIA/20170427-VeryMax/ITS/From_T2__dead.neg-st88b-succeed.t2__p18805_terminationG_0.smt2,0,0.45341151603497565,1,0.22707517794333398,1,0.3598250988870859,1,0.28215961600653827
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ListInt.jar-obl-12__p10141_terminationG_0.smt2,0,0.59323514404241,0,1201.242649007123,0,1201.739534315886,0,1201.7213269381318
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_0_0.smt2,0,2.417597952997312,1,2.791297955904156,1,27.508205584948882,1,82.2953915221151
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10908_safety_0.smt2,0,0.9782158599700779,1,0.36319810315035284,1,69.62699359515682,1,551.8358879662119
QF_NIA/calypto/problem-001269.cvc.1.smt2,0,0.5724622949492186,1,0.2278588528279215,1,0.2824449979234487,1,0.2847532439045608
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p30884_safety_0.smt2,0,0.7263061370467767,1,0.3105336239095777,1,0.4884586059488356,1,0.49569774605333805
QF_NIA/AProVE/aproveSMT4177797293206130085.smt2,0,0.4337201250018552,1,0.24852220597676933,1,0.3485530191101134,1,0.3132039930205792
QF_NIA/20170427-VeryMax/ITS/From_T2__ppblockterm.t2__p7855_terminationG_0.smt2,0,0.4968633899698034,1,0.23398187290877104,1,30.276816103840247,1,0.32749892910942435
QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9045_terminationG_0.smt2,0,0.8585986689431593,0,1201.2201347120572,0,1201.715022474993,0,1201.7386747270357
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21567_terminationG_0.smt2,0,0.9294706740183756,1,0.5814749409910291,1,3.4911865920294076,1,3.5345195550471544
QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Mysore_false-termination.c__p27274_terminationG_0.smt2,0,0.49644353706389666,0,1201.2267673029564,0,1201.714393387083,0,1201.7239206300583
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Choose.jar-obl-8__p27804_terminationG_0.smt2,0,0.5273966819513589,0,1201.2282490690704,0,1201.7151099469047,0,1201.7449952450115
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p30570_safety_0.smt2,0,0.5007382840849459,1,2.1218526721931994,1,0.6865676750894636,1,422.699704624014
QF_NIA/20220315-MathProblems/MF_10.smt2,0,1.2192007179837674,0,1201.2254602650646,0,1201.7150742199738,0,1202.7131415980402
QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__terminationS_5_0.smt2,0,1.1824181519914418,1,0.7211418349761516,1,8.14890655502677,1,6.565721400082111
QF_NIA/20170427-VeryMax/SAT14/1608.smt2,0,0.9285163989989087,1,0.2852497361600399,1,0.34638511086814106,1,2.1805753170046955
QF_NIA/20170427-VeryMax/ITS/From_T2__tqli.t2_fixed__p25191_edge_closing_0.smt2,0,1.7016031038947403,0,1201.2619784688577,0,1201.7142598370556,0,797.6213530781679
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21584_terminationG_0.smt2,0,1.145697963074781,0,1201.231116315117,0,1201.7130761069711,0,1202.2354235590901
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p17733_safety_0.smt2,0,0.9783849440282211,0,1201.2224272547755,1,9.551575012039393,1,605.1012245581951
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_11_0.smt2,0,0.9701751159736887,1,0.4712711020838469,1,3.4763018139638007,1,2.868526970036328
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13944_safety_0.smt2,0,0.8238281779922545,1,0.5785405940841883,1,2.8164971750229597,1,421.6995484200306
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p31857_terminationG_0.smt2,0,1.0628995520528406,1,1.1599942180328071,1,0.6178130051121116,1,427.9166171809193
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2_fixed__terminationS_25_0.smt2,0,1.5594236790202558,1,0.40573052503168583,1,22.87265727808699,1,4.47836046712473
QF_NIA/AProVE/aproveSMT8384181922198476260.smt2,0,0.5804146640002728,0,1201.227825280046,0,1201.7150607118383,0,1202.2172097931616
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Et4.jar-obl-8__p28946_terminationG_0.smt2,0,0.771240894915536,0,1201.2608278628904,1,64.4779725021217,0,1201.7171775889583
QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2__terminationS_31_0.smt2,0,1.3596126220654696,1,0.32659207307733595,1,8.008603299036622,1,4.1215828391723335
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8437_safety_0.smt2,0,1.6485034839715809,1,11.694827432045713,1,16.602079255040735,0,1201.7269534729421
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Matrix.jar-obl-16__p10819_safety_0.smt2,0,1.027270819991827,0,1201.2320658229291,1,81.52984807197936,0,1201.7324480419047
QF_NIA/20170427-VeryMax/ITS/From_T2__refine_disj_problem.t2_fixed__p8506_terminationG_0.smt2,0,0.5006986720254645,1,0.2397339770104736,1,0.40176958101801574,1,0.32390305399894714
QF_NIA/AProVE/aproveSMT6405258831427788557.smt2,0,0.5260242150397971,1,0.22789434902369976,1,0.6509661348536611,1,0.2557968250475824
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5967_safety_0.smt2,0,0.8203105829888955,1,0.2554387168493122,1,7.355448503047228,1,44.631098203128204
QF_NIA/20220315-MathProblems/STC_0528.smt2,0,0.39216981700155884,0,1201.2142591259908,1,36.874742219923064,0,1201.7340998831205
QF_NIA/UltimateLassoRanker/flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,1,13.285653772996739,1,0.8317131299991161,1,1.3777108590584248,1,2.728684969013557
QF_NIA/AProVE/aproveSMT6675220523967870011.smt2,0,0.7868814950343221,1,0.2703334379475564,1,3.993494709022343,1,625.0050601980183
QF_NIA/AProVE/aproveSMT4968692977299917888.smt2,0,0.6362856220221147,1,0.26938289892859757,1,5.880270528839901,1,3.0844131889753044
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10__p28167_terminationG_0.smt2,0,0.6878242830280215,0,1201.2632960570045,0,1201.7132814750075,0,1201.716297638137
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19839_safety_0.smt2,0,0.585687362938188,1,1.373977289069444,1,9.375317692989483,1,8.66808479395695
QF_NIA/20170427-VeryMax/ITS/From_T2__afagp-fail.t2__p15470_terminationG_0.smt2,0,0.6994297330966219,1,0.3450888320803642,1,1.6256197169423103,1,3.448785268003121
QF_NIA/AProVE/aproveSMT2535347037270425859.smt2,0,0.4036510579753667,1,0.2293286519125104,1,1.5854350361041725,1,0.4771354200784117
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4606_safety_0.smt2,0,0.8618611340643838,1,0.25626245397143066,1,0.3396817399188876,1,1.1121226800605655
QF_NIA/AProVE/aproveSMT338922425342401784.smt2,0,0.4289844160666689,1,0.22069695102982223,1,31.100372556829825,1,0.3460260999854654
QF_NIA/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24619_terminationG_0.smt2,0,1.0757965879747644,1,0.8924312340095639,1,6.230538971954957,1,18.106245792936534
QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__terminationS_28_0.smt2,0,1.1232006599893793,1,0.30037210904993117,1,19.42746867495589,1,4.153271557064727
QF_NIA/20170427-VeryMax/ITS/From_T2__hqr.t2__terminationS_57_0.smt2,0,1.394170252024196,1,0.31442073080688715,1,3.3970505439210683,1,3.249318168964237
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__p12871_safety_0.smt2,0,0.5708694610511884,1,0.3810090960469097,1,7.981599997030571,1,0.32691954309120774
QF_NIA/20170427-VeryMax/ITS/From_T2__db3.t2_fixed__terminationS_7_0.smt2,0,1.1198448280338198,1,0.3194692451506853,1,10.836046947864816,1,3.2351009051781148
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p28738_safety_0.smt2,0,0.5129698000382632,1,0.26238468615338206,1,0.772354741115123,1,421.11393632390536
QF_NIA/20170427-VeryMax/ITS/From_T2__fun9.t2__p1392_edge_closing_0.smt2,0,0.865633983979933,0,1201.221527067013,1,60.43002255097963,1,646.7990658509079
QF_NIA/20170427-VeryMax/ITS/From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25047_edge_closing_0.smt2,0,2.675897152046673,0,1201.3624792548362,0,1201.7123867950868,0,784.9597824208904
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9391_safety_0.smt2,0,1.2234466379741207,1,2.104034042917192,1,6.363736579893157,1,436.9606538549997
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11070_edge_closing_0.smt2,0,0.7887650459306315,1,0.2622811868786812,1,4.887535390909761,1,605.659773256164
QF_NIA/20170427-VeryMax/ITS/From_T2__eric.t2__p22076_terminationG_0.smt2,0,0.6857421710155904,0,1201.2708525171038,0,1201.7334856658708,0,1201.7171790529974
QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-live.t2__terminationS_21_0.smt2,0,2.2644950359826908,1,0.2621546499431133,1,20.165439697913826,1,3.758594465907663
QF_NIA/20170427-VeryMax/SAT14/1217.smt2,0,1.4600477929925546,1,62.83040777314454,1,1.3244503231253475,1,7.134517652215436
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-convLower.jar-obl-8__p13452_terminationG_0.smt2,0,0.553357083001174,1,0.22963541490025818,1,2.112497836118564,1,0.33388079097494483
QF_NIA/calypto/problem-000021.cvc.2.smt2,0,0.4787067329743877,1,0.23864477802999318,1,1.9478936539962888,1,0.3592459708452225
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-n1.t2_fixed__p23006_safety_0.smt2,0,0.6881173279834911,1,0.33380351099185646,1,0.9400358009152114,1,0.5180442058481276
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7875_safety_0.smt2,0,1.576413471950218,1,13.41351662715897,1,27.29188066907227,1,721.9265852610115
